style_of_a_90s_movie,0,图片属性>艺术风格>90年代电影
style_of_an_octopus,0,图片属性>艺术风格>章鱼
style_of_blade_runner,0,图片属性>艺术风格>银翼杀手
style_of_borderlands,0,图片属性>艺术风格>无主之地
style_of_bubble_bobble,0,图片属性>艺术风格>泡泡龙
style_of_castlevania,0,图片属性>艺术风格>恶魔城
style_of_cyberpunk,0,图片属性>艺术风格>赛博朋克
style_of_david_lynch,0,图片属性>艺术风格>大卫·林奇导演电影
style_of_decus_ex,0,图片属性>艺术风格>杀出重围
style_of_disney,0,图片属性>艺术风格>迪斯尼
style_of_doki_doki_panic,0,图片属性>艺术风格>心跳冒险
style_of_dragon_age,0,图片属性>艺术风格>龙腾世纪
style_of_dragonball,0,图片属性>艺术风格>龙珠
style_of_el_cazador_de_la_bruja,0,图片属性>艺术风格>魔女猎人
style_of_elderscrolls,0,图片属性>艺术风格>上古卷轴
style_of_event_horizon,0,图片属性>艺术风格>事件视界
style_of_fallout,0,图片属性>艺术风格>辐射
style_of_fantasy,0,图片属性>艺术风格>幻想风
style_of_final_fantasy,0,图片属性>艺术风格>最终幻想
style_of_fist_of_the_north_star,0,图片属性>艺术风格>北斗神拳
style_of_garbage_pail_kids,0,图片属性>艺术风格>垃圾桶小子
style_of_ghost_in_the_shell,0,图片属性>艺术风格>攻壳机动队
style_of_ghostbusters,0,图片属性>艺术风格>捉鬼敢死队
style_of_harry_potter,0,图片属性>艺术风格>哈利波特
style_of_hellraiser,0,图片属性>艺术风格>猛鬼追魂
style_of_junji_ito,0,图片属性>艺术风格>伊藤润二
style_of_kermit,0,图片属性>艺术风格>青蛙科米
style_of_lego,0,图片属性>艺术风格>乐高
style_of_lgbtq,0,图片属性>艺术风格>LGBTQ
style_of_lord_of_the_rings,0,图片属性>艺术风格>指环王
style_of_lowpoly,0,图片属性>艺术风格>低多边形
style_of_lupin,0,图片属性>艺术风格>鲁邦三世
style_of_marceline_from_adventure_time,0,图片属性>艺术风格>探险活宝马瑟琳
style_of_marvel,0,图片属性>艺术风格>漫威
style_of_masamune_shirow,0,图片属性>艺术风格>士郎正宗作品
style_of_minecraft,0,图片属性>艺术风格>我的世界
style_of_neon_genesis_evangrlion,0,图片属性>艺术风格>新世纪福音战士
style_of_one_punch_man,0,图片属性>艺术风格>一拳超人
style_of_pixar,0,图片属性>艺术风格>皮克斯动画
painted_in_the_style_of_pixel_art,0,图片属性>艺术风格>像素艺术
style_of_poison_ivy,0,图片属性>艺术风格>毒药艾薇DC
style_of_princess_bubblegum_from_adventure_time,0,图片属性>艺术风格>探险时光泡泡堂公主
style_of_resident_evil,0,图片属性>艺术风格>生化危机
style_of_robocop,0,图片属性>艺术风格>机械战警
style_of_satoshi_kon,0,图片属性>艺术风格>今敏作品
style_of_satoshi_urushihara,0,图片属性>艺术风格>漆原智志作品
style_of_scifi,0,图片属性>艺术风格>科幻作品
style_of_silent_hill,0,图片属性>艺术风格>寂静岭
style_of_skyrim,0,图片属性>艺术风格>上古卷轴5
style_of_spiderman,0,图片属性>艺术风格>蜘蛛侠
style_of_star_trek,0,图片属性>艺术风格>星际迷航
style_of_star_wars,0,图片属性>艺术风格>星球大战
style_of_stardew_valley,0,图片属性>艺术风格>星露谷物语
style_of_super_mario,0,图片属性>艺术风格>超级马里奥
style_of_the_legend_of_zelda,0,图片属性>艺术风格>塞尔达传说
style_of_the_matrix,0,图片属性>艺术风格>黑客帝国
style_of_the_simpsons,0,图片属性>艺术风格>辛普森一家
style_of_tomb_raider,0,图片属性>艺术风格>古墓丽影
style_of_undertale,0,图片属性>艺术风格>undertale传说之下
style_of_unreal_torunament,0,图片属性>艺术风格>虚幻竞技场
style_of_vaporwave,0,图片属性>艺术风格>蒸汽波音乐
style_of_visual_novel,0,图片属性>艺术风格>视觉小说
kyoto_animation,0,图片属性>艺术风格>京都动画
studio_ghibli,0,图片属性>艺术风格>吉普力工作室
idolmaster,0,图片属性>艺术风格>偶像大师
fate_grand_order,0,图片属性>艺术风格>FGO
mahou_shoujo_madoka_magica,0,图片属性>艺术风格>魔法少女小圆
girls'_frontline,0,图片属性>艺术风格>少女前线
umamusume,0,图片属性>艺术风格>赛马娘
kemono_friends,0,图片属性>艺术风格>兽娘动物园
k-on!,0,图片属性>艺术风格>轻音少女
danganronpa,0,图片属性>艺术风格>弹丸论破
princess_connect!,0,图片属性>艺术风格>公主链接
dutch_angle,0,图片属性>角度/透视/深度>倾斜镜头
fisheye,0,图片属性>角度/透视/深度>鱼眼镜头
from_above,0,图片属性>角度/透视/深度>俯视视角
from_behind,0,图片属性>角度/透视/深度>侧视视角
from_below,0,图片属性>角度/透视/深度>仰视视角
perspective,0,图片属性>角度/透视/深度>透视强调镜头
pov,0,图片属性>角度/透视/深度>第一人称视角
vanishing_point,0,图片属性>角度/透视/深度>中心消失点(需与场景描述配合)
border,0,图片属性>图像构成>假边框
out-of-frame_censoring,0,图片属性>图像构成>“摄像师可以滚蛋了”
lineup,0,图片属性>图像构成>人物排成一排
negative_space,0,图片属性>图像构成>负空间
partially_underwater_shot,0,图片属性>图像构成>部分画面在水下
zoom_layer,0,图片属性>图像构成>放大图层(低概率刷)
artbook,0,图片属性>图片格式>原画
game_cg,0,图片属性>图片格式>游戏CG
comic,0,图片属性>图片格式>漫画
4koma,0,图片属性>图片格式>四格
lowres,0,图片属性>图片格式>低分辨率
highres,0,图片属性>图片格式>高分辨率
absurdres,0,图片属性>图片格式>超高分辨率
incredibly_absurdres,0,图片属性>图片格式>极高分辨率
huge_filesize_,0,图片属性>图片格式>超级高分辨率/大文件
album_cover,0,图片属性>图片格式>专辑封面
doujin_cover,0,图片属性>图片格式>同人志封面
dvd_cover,0,图片属性>图片格式>dvd封面
magazine_cover,0,图片属性>图片格式>杂志封面
manga_cover,0,图片属性>图片格式>漫画封面
cityscape,0,图片属性>主题>城市景观
landscape,0,图片属性>主题>景观
nature,0,图片属性>主题>自然
no_humans,0,图片属性>主题>没有人类
scenery,0,图片属性>主题>风景
still_life,0,图片属性>主题>静物
science_fiction,0,图片属性>主题>科幻
portrait,0,图片属性>构图>人像
upper_body,0,图片属性>构图>上半身
lower_body,0,图片属性>构图>下半身
cowboy_shot,0,图片属性>构图>腿部以上
very_wide_shot,0,图片属性>构图>超广角
close-up,0,图片属性>构图>特写
profile,0,图片属性>构图>侧脸
depth_of_field,0,图片属性>构图>景深
face,0,图片属性>构图>仅脸部
aqua_theme,0,图片属性>颜色>青色主题
blue_theme,0,图片属性>颜色>蓝色主题
brown_theme,0,图片属性>颜色>棕色主题
green_theme,0,图片属性>颜色>绿色主题
purple_theme,0,图片属性>颜色>紫色主题
red_theme,0,图片属性>颜色>红色主题
yellow_theme,0,图片属性>颜色>黄色主题
flat_color,0,图片属性>颜色>扁平画风
greyscale,0,图片属性>颜色>灰白图
colorful,0,图片属性>颜色>色彩丰富的
anime_coloring,0,图片属性>颜色>动漫着色
high_contrast,0,图片属性>颜色>黑白图
monochrome,0,图片属性>颜色>单色
muted_color,0,图片属性>颜色>褪色的
partially_colored,0,图片属性>颜色>部分着色
pastel_colors,0,图片属性>颜色>柔和的颜色
gradient,0,图片属性>颜色>渐变色
angry,0,人物属性>情绪>生气的
anger_vein,0,人物属性>情绪>青筋凸起
annoyed,0,人物属性>情绪>恼火
clenched_teeth,0,人物属性>情绪>咬牙
blush,0,人物属性>情绪>脸红
blush_stickers,0,人物属性>情绪>2D脸红
embarrassed,0,人物属性>情绪>尴尬的
bored,0,人物属性>情绪>无聊的
closed_eyes,0,人物属性>情绪>闭上眼睛
confused,0,人物属性>情绪>困惑的
disgust,0,人物属性>情绪>厌恶
drunk,0,人物属性>情绪>醉
flustered,0,人物属性>情绪>慌张
grimace,0,人物属性>情绪>扭曲的脸
happy,0,人物属性>情绪>快乐的
nervous,0,人物属性>情绪>紧张的
nosebleed,0,人物属性>情绪>鼻血
one_eye_closed,0,人物属性>情绪>一只眼睛闭上
open_mouth,0,人物属性>情绪>张开嘴
parted_lips,0,人物属性>情绪>分开的嘴唇
pain,0,人物属性>情绪>疼痛
pout,0,人物属性>情绪>撅嘴
raised_eyebrow,0,人物属性>情绪>扬眉
rolling_eyes,0,人物属性>情绪>翻白眼
sad,0,人物属性>情绪>伤心
frown,0,人物属性>情绪>皱眉
gloom_(expression),0,人物属性>情绪>脸上有黑线或阴影
tears,0,人物属性>情绪>眼泪
scared,0,人物属性>情绪>惊恐的
worried,0,人物属性>情绪>担心
serious,0,人物属性>情绪>严肃的
sleepy,0,人物属性>情绪>困
thinking,0,人物属性>情绪>思考中
fucked_silly,0,人物属性>情绪>程度较啊嘿颜更轻
naughty_face,0,人物属性>情绪>调皮的脸
crazy_smile,0,人物属性>情绪>疯狂的笑容
evil_smile,0,人物属性>情绪>邪恶的笑容
evil_grin,0,人物属性>情绪>邪恶的露齿笑
light_smile,0,人物属性>情绪>微笑
smug,0,人物属性>情绪>得意脸
doyagao,0,人物属性>情绪>得意脸日语
smirk,0,人物属性>情绪>单侧嘴角上扬
surprised,0,人物属性>情绪>惊讶
wavy_mouth,0,人物属性>情绪>抿嘴 波浪形嘴
wince,0,人物属性>情绪>畏惧的
broad_shoulders,0,人物属性>肩膀>宽阔的肩膀
shoulder_blades,0,人物属性>肩膀>肩胛骨
epaulettes,0,人物属性>肩膀>肩章
pauldrons,0,人物属性>肩膀>肩铠
puffy_sleeves,0,人物属性>肩膀>蓬松的袖子
shoulder_pads,0,人物属性>肩膀>肩垫
jacket_on_shoulders,0,人物属性>肩膀>披在肩上的夹克
bare_shoulders,0,人物属性>肩膀>裸露的肩膀
off_shoulder,0,人物属性>肩膀>衣服从肩膀滑下
strap_slip,0,人物属性>肩膀>肩带滑下
towel_around_neck,0,人物属性>肩膀>毛巾围在脖子上
sword_over_shoulder,0,人物属性>肩膀>肩扛剑
hand_on_shoulder,0,人物属性>肩膀>手搭在肩上
hands_on_shoulders,0,人物属性>肩膀>双手放在肩膀上
carrying_over_shoulder,0,人物属性>肩膀>肩扛
piggyback,0,人物属性>肩膀>手托式背人
shoulder_carry,0,人物属性>肩膀>肩扛式背人
bird_on_shoulder,0,人物属性>肩膀>肩上有鸟
hair_over_shoulder,0,人物属性>肩膀>头发披在肩上
over_shoulder,0,人物属性>肩膀>将物品扛在肩上
shoulder_bag,0,人物属性>肩膀>单肩包
dark_skin,0,人物属性>肤色>肤色较深
pale_skin,0,人物属性>肤色>肤色偏白
tanlines,0,人物属性>肤色>晒痕
tan,0,人物属性>肤色>晒黑的肤色
tail,0,人物属性>尾巴>尾巴
multiple_tails,0,人物属性>尾巴>多尾
demon_tail,0,人物属性>尾巴>恶魔尾巴
dragon_tail,0,人物属性>尾巴>龙尾
ghost_tail,0,人物属性>尾巴>鬼尾
bunny_tail,0,人物属性>尾巴>兔子尾巴
cat_tail,0,人物属性>尾巴>猫尾巴
cow_tail,0,人物属性>尾巴>牛尾
dog_tail,0,人物属性>尾巴>狗尾巴
fox_tail,0,人物属性>尾巴>狐尾
horse_tail,0,人物属性>尾巴>马尾
leopard_tail,0,人物属性>尾巴>豹尾
mouse_tail,0,人物属性>尾巴>老鼠尾巴
tiger_tail,0,人物属性>尾巴>虎尾
wolf_tail,0,人物属性>尾巴>狼尾
fish_tail,0,人物属性>尾巴>鱼尾
snake_tail,0,人物属性>尾巴>蛇尾
tail_bell,0,人物属性>尾巴>尾上系着铃铛
tail_bow,0,人物属性>尾巴>尾巴上系着蝴蝶结
tail_ornament,0,人物属性>尾巴>尾饰
tail_ribbon,0,人物属性>尾巴>尾巴上系着丝带
anal_tail,0,人物属性>尾巴>尾巴玩具
fake_tail,0,人物属性>尾巴>假尾巴
heart_tail,0,人物属性>尾巴>心形的尾巴
prehensile_tail,0,人物属性>尾巴>抓着东西的尾巴
tail_between_legs,0,人物属性>尾巴>两腿间的尾巴
tail_grab,0,人物属性>尾巴>抓着尾巴
tail_raised,0,人物属性>尾巴>尾巴抬起
tail_wrap,0,人物属性>尾巴>尾巴缠绕
wings,0,人物属性>翅膀>翅膀
multiple_wings,0,人物属性>翅膀>多翼
single_wing,0,人物属性>翅膀>单翼
large_wings,0,人物属性>翅膀>大翅膀
mini_wings,0,人物属性>翅膀>迷你翅膀
angel_wings,0,人物属性>翅膀>天使的翅膀
demon_wings,0,人物属性>翅膀>恶魔之翼
dragon_wings,0,人物属性>翅膀>龙翼
fairy_wings,0,人物属性>翅膀>妖精的翅膀
insect_wings,0,人物属性>翅膀>昆虫翅膀
butterfly_wings,0,人物属性>翅膀>蝴蝶翅膀
bat_wings,0,人物属性>翅膀>蝙蝠翅膀
fiery_wings,0,人物属性>翅膀>火焰翅膀
hair_wings,0,人物属性>翅膀>头发做的翅膀
mechanical_wings,0,人物属性>翅膀>机械翼
feathered_wings,0,人物属性>翅膀>羽翼
black_wings,0,人物属性>翅膀>黑色的翅膀
gradient_wings,0,人物属性>翅膀>渐变翅膀
red_wings,0,人物属性>翅膀>红色的翅膀
white_wings,0,人物属性>翅膀>白色的翅膀
detached_wings,0,人物属性>翅膀>悬在空中的翅膀
head_wings,0,人物属性>翅膀>头上长成翼
low_wings,0,人物属性>翅膀>腰部附近的翅膀
winged_backpack,0,人物属性>翅膀>带翅膀的背包
winged_hat,0,人物属性>翅膀>带翅膀的帽子
winged_helmet,0,人物属性>翅膀>带翼头盔
bloody_wings,0,人物属性>翅膀>血腥的翅膀
glowing_wings,0,人物属性>翅膀>发光的翅膀
animal_ears,0,人物属性>耳朵>动物耳朵
bat_ears,0,人物属性>耳朵>蝙蝠耳朵
bear_ears,0,人物属性>耳朵>熊耳朵
bunny_ears,0,人物属性>耳朵>兔子耳朵
cat_ears,0,人物属性>耳朵>猫耳朵
cow_ears,0,人物属性>耳朵>牛耳朵
deer_ears,0,人物属性>耳朵>鹿角
dog_ears,0,人物属性>耳朵>狗耳朵
fake_animal_ears,0,人物属性>耳朵>假动物耳朵
fox_ears,0,人物属性>耳朵>狐狸耳朵
goat_ears,0,人物属性>耳朵>山羊角
horse_ears,0,人物属性>耳朵>马耳朵
monkey_ears,0,人物属性>耳朵>猴耳
panda_ears,0,人物属性>耳朵>熊猫耳朵
raccoon_ears,0,人物属性>耳朵>浣熊耳朵
sheep_ears,0,人物属性>耳朵>羊角
squirrel_ears,0,人物属性>耳朵>松鼠耳朵
tiger_ears,0,人物属性>耳朵>虎耳
wolf_ears,0,人物属性>耳朵>狼耳朵
pointy_ears,0,人物属性>耳朵>尖耳朵
robot_ears,0,人物属性>耳朵>机器人耳朵
extra_ears,0,人物属性>耳朵>额外的耳朵
ear_piercing,0,人物属性>耳朵>穿耳洞
earrings,0,人物属性>耳朵>耳环
single_earring,0,人物属性>耳朵>单耳环
headphones,0,人物属性>耳朵>耳机
covering_ears,0,人物属性>耳朵>捂耳朵
blonde_hair,0,人物属性>发色与发型>金发
silver_hair,0,人物属性>发色与发型>银发
grey_hair,0,人物属性>发色与发型>灰发
white_hair,0,人物属性>发色与发型>白发
brown_hair,0,人物属性>发色与发型>棕发
black_hair,0,人物属性>发色与发型>黑发
purple_hair,0,人物属性>发色与发型>紫发
red_hair,0,人物属性>发色与发型>红发
blue_hair,0,人物属性>发色与发型>蓝发
green_hair,0,人物属性>发色与发型>绿发
pink_hair,0,人物属性>发色与发型>粉发
orange_hair,0,人物属性>发色与发型>橘发
light_blue_hair,0,人物属性>发色与发型>浅蓝色发
multicolored_hair,0,人物属性>发色与发型>多种发色
colored_inner_hair,0,人物属性>发色与发型>内外侧不同发色
gradient_hair,0,人物属性>发色与发型>纵向渐变发色
streaked_hair,0,人物属性>发色与发型>挑染
two-tone_hair,0,人物属性>发色与发型>两种发色
colored_tips,0,人物属性>发色与发型>发尖不同色
very_short_hair,0,人物属性>发色与发型>很短的头发
short_hair,0,人物属性>发色与发型>短发
medium_hair,0,人物属性>发色与发型>中等长度头发
long_hair,0,人物属性>发色与发型>长发
very_long_hair_,0,人物属性>发色与发型>很长的头发
absurdly_long_hair,0,人物属性>发色与发型>极长的头发
big_hair,0,人物属性>发色与发型>体积很大的蓬松头发
bald,0,人物属性>发色与发型>秃
curly_hair,0,人物属性>发色与发型>卷发
drill_hair,0,人物属性>发色与发型>钻头卷
twin_drills,0,人物属性>发色与发型>特指两个钻头卷
flipped_hair,0,人物属性>发色与发型>向外翻的头发
messy_hair,0,人物属性>发色与发型>凌乱的头发
pointy_hair,0,人物属性>发色与发型>较尖的簇状头发(多男性)
bangs,0,人物属性>发色与发型>刘海
asymmetrical_bangs,0,人物属性>发色与发型>单侧有刘海
parted_bangs,0,人物属性>发色与发型>中分
swept_bangs,0,人物属性>发色与发型>斜刘海
hair_intakes,0,人物属性>发色与发型>两边侧发向内弯(尼禄)
sidelocks,0,人物属性>发色与发型>有明显侧发
ahoge,0,人物属性>发色与发型>呆毛
heart_ahoge,0,人物属性>发色与发型>心形呆毛
huge_ahoge,0,人物属性>发色与发型>较大的呆毛
antenna_hair,0,人物属性>发色与发型>天线毛(两根呆毛)
braid,0,人物属性>发色与发型>有辫子的
braided_bangs,0,人物属性>发色与发型>把前额的头发绑成辫子
side_braid,0,人物属性>发色与发型>垂在侧边的辫子
double_bun,0,人物属性>发色与发型>双团子头
hair_rings,0,人物属性>发色与发型>各类环形发型
half_updo,0,人物属性>发色与发型>将两侧头发后梳并在后方打结
one_side_up,0,人物属性>发色与发型>披肩单马尾
two_side_up,0,人物属性>发色与发型>披肩双马尾
hime_cut,0,人物属性>发色与发型>姬发式
low-tied_long_hair,0,人物属性>发色与发型>长发低马尾
ponytail,0,人物属性>发色与发型>马尾辫
folded_ponytail,0,人物属性>发色与发型>马尾在后方竖着折起(辉夜)
front_ponytail,0,人物属性>发色与发型>绑在胸前的马尾辫
high_ponytail,0,人物属性>发色与发型>高马尾辫
side_ponytail,0,人物属性>发色与发型>侧马尾辫
twintails,0,人物属性>发色与发型>双马尾
low_twintails,0,人物属性>发色与发型>低双马尾
bowl_cut,0,人物属性>发色与发型>蘑菇头
buzz_cut,0,人物属性>发色与发型>美式寸头
afro,0,人物属性>发色与发型>爆炸头
hairdressing,0,人物属性>其他毛发相关>理发
cutting_hair,0,人物属性>其他毛发相关>剪头发
hand_in_own_hair,0,人物属性>其他毛发相关>手握着头发
adjusting_hair,0,人物属性>其他毛发相关>调整头发
grabbing_another's_hair,0,人物属性>其他毛发相关>抓其他人的头发
hair_tucking,0,人物属性>其他毛发相关>撩头发
ruffling_hair,0,人物属性>其他毛发相关>摸头
hair_twirling,0,人物属性>其他毛发相关>转头发玩
hair_brush,0,人物属性>其他毛发相关>发刷
hair_dryer,0,人物属性>其他毛发相关>电吹风
shampoo,0,人物属性>其他毛发相关>洗发水
bun_cover,0,人物属性>其他毛发相关>套在团子头上的织物
comb,0,人物属性>其他毛发相关>梳子
hair_bell,0,人物属性>其他毛发相关>发铃
hair_bobbles,0,人物属性>其他毛发相关>两端有小球的发圈
hair_bow,0,人物属性>其他毛发相关>蝴蝶结发饰
hair_ribbon,0,人物属性>其他毛发相关>发带
hairclip,0,人物属性>其他毛发相关>发夹
hairpin,0,人物属性>其他毛发相关>发卡
hair_flower,0,人物属性>其他毛发相关>花发饰
hair_tubes,0,人物属性>其他毛发相关>圆柱形发饰(灵梦)
kanzashi,0,人物属性>其他毛发相关>簪
hair_tie,0,人物属性>其他毛发相关>发圈
hairband,0,人物属性>其他毛发相关>发箍
headband,0,人物属性>其他毛发相关>穿过额头的带子
scrunchie,0,人物属性>其他毛发相关>布面弹性发圈
facial_hair,0,人物属性>其他毛发相关>胡子
beard,0,人物属性>其他毛发相关>胡须
goatee,0,人物属性>其他毛发相关>山羊胡
mustache,0,人物属性>其他毛发相关>鼻子下的胡须
stubble,0,人物属性>其他毛发相关>胡茬
tentacle_hair,0,人物属性>其他毛发相关>触手头发
floating_hair,0,人物属性>其他毛发相关>漂浮的头发
blood,0,人物属性>受伤与医疗>血液
bleeding,0,人物属性>受伤与医疗>流血的
blood_on_bandages,0,人物属性>受伤与医疗>带血的绷带
bruise,0,人物属性>受伤与医疗>挫伤
cuts,0,人物属性>受伤与医疗>割伤
scar,0,人物属性>受伤与医疗>疤痕
scratches,0,人物属性>受伤与医疗>划痕
stitches,0,人物属性>受伤与医疗>缝合痕迹
impaled,0,人物属性>受伤与医疗>刺穿
bandaid,0,人物属性>受伤与医疗>创可贴
bandaid_on_arm,0,人物属性>受伤与医疗>手臂上的绷带
bandaid_on_finger,0,人物属性>受伤与医疗>手指上的绷带
bandaid_on_face,0,人物属性>受伤与医疗>创口贴在脸上
bandaid_on_cheek,0,人物属性>受伤与医疗>脸颊上的绷带
bandaid_on_ear,0,人物属性>受伤与医疗>耳朵上的绷带
bandaid_on_forehead,0,人物属性>受伤与医疗>额头上的绷带
bandaid_on_nose,0,人物属性>受伤与医疗>绷带贴在鼻子上
bandages,0,人物属性>受伤与医疗>绷带
bandage_on_face,0,人物属性>受伤与医疗>绷带在脸上
bandage_over_one_eye,0,人物属性>受伤与医疗>用绷带包扎一只眼睛
eyepatch,0,人物属性>受伤与医疗>眼罩
sarashi,0,人物属性>受伤与医疗>缠绕的长布条
doctor,0,人物属性>受伤与医疗>医生
nurse,0,人物属性>受伤与医疗>护士
hospital,0,人物属性>受伤与医疗>医院
intravenous_drip,0,人物属性>受伤与医疗>静脉滴注
surgery,0,人物属性>受伤与医疗>手术
syringe,0,人物属性>受伤与医疗>注射器
amputee,0,人物属性>受伤与医疗>截肢者
drugs,0,人物属性>受伤与医疗>药物
guro,0,人物属性>受伤与医疗>内脏
adjusting_eyewear,0,人物属性>手>调整眼镜
hand_on_another's_face,0,人物属性>手>手放在别人脸上
hand_on_own_face,0,人物属性>手>手放在自己脸上
hands_on_another's_face,0,人物属性>手>双手放在别人脸上
hands_on_own_face,0,人物属性>手>双手放在自己脸上
hand_on_another's_chest,0,人物属性>手>手放在别人胸上
hand_on_own_chest,0,人物属性>手>手放在自己胸上
hand_on_hip,0,人物属性>手>单手叉腰
hands_on_hips,0,人物属性>手>双手叉腰
breast_hold,0,人物属性>手>托着胸部
breast_grab,0,人物属性>手>揉胸
breast_suppress,0,人物属性>手>手放在胸上方
arm_between_breasts,0,人物属性>手>手放在胸之间
nipple_tweak,0,人物属性>手>玩胸部前端
hand_on_own_ass,0,人物属性>手>手放在自己的as上
hands_on_own_knees,0,人物属性>手>手放在自己的膝盖上
hand_between_legs,0,人物属性>手>手在腿之间
hands_on_feet,0,人物属性>手>手放在脚上
holding_hands,0,人物属性>手>牵手
hand_in_pocket,0,人物属性>手>单手叉口袋
hands_in_pockets,0,人物属性>手>双手插口袋
aqua_eyes,0,人物属性>眼睛>青色眼睛
black_eyes,0,人物属性>眼睛>黑色眼睛
blue_eyes,0,人物属性>眼睛>蓝色眼睛
brown_eyes,0,人物属性>眼睛>棕色眼睛
green_eyes,0,人物属性>眼睛>绿色眼睛
grey_eyes,0,人物属性>眼睛>灰色眼睛
orange_eyes,0,人物属性>眼睛>橙色眼睛
pink_eyes,0,人物属性>眼睛>粉红色眼睛
purple_eyes,0,人物属性>眼睛>紫色眼睛
red_eyes,0,人物属性>眼睛>红色眼睛
silver_eyes,0,人物属性>眼睛>银色眼睛
white_eyes,0,人物属性>眼睛>白色眼睛
heterochromia,0,人物属性>眼睛>异色瞳
ringed_eyes,0,人物属性>眼睛>同心环组成的瞳孔
constricted_pupils,0,人物属性>眼睛>收缩的瞳孔
horizontal_pupils,0,人物属性>眼睛>水平瞳孔
no_pupils,0,人物属性>眼睛>没有瞳孔
slit_pupils,0,人物属性>眼睛>猫瞳
symbol-shaped_pupils,0,人物属性>眼睛>符号形瞳孔
heart-shaped_pupils,0,人物属性>眼睛>心形瞳孔
star-shaped_pupils,0,人物属性>眼睛>星形瞳孔
blue_sclera,0,人物属性>眼睛>蓝色巩膜
black_sclera,0,人物属性>眼睛>黑色巩膜
blank_eyes,0,人物属性>眼睛>空白的眼睛
green_sclera,0,人物属性>眼睛>绿色巩膜
orange_sclera,0,人物属性>眼睛>橙色巩膜
red_sclera,0,人物属性>眼睛>红巩膜
yellow_sclera,0,人物属性>眼睛>黄色巩膜
bags_under_eyes,0,人物属性>眼睛>眼袋
glowing_eyes,0,人物属性>眼睛>发光的眼睛(双眼)
glowing_eye,0,人物属性>眼睛>发光的眼睛(单眼)
crazy_eyes,0,人物属性>眼睛>疯狂的眼睛
empty_eyes,0,人物属性>眼睛>空洞的眼睛
